code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
CSTPF,Arrow Exploration Corp,0.378,17,14,9,15,8,4,4,71,2.0,73.0,Strong,Enter w/ confidence,62,5.1,11.3,8.1,58.6,2,,Energy,108628456.0,53885.29
WTHVF,Westhaven Gold Corp,0.224,17,14,6,18,4,7,5,71,-4.0,72.0,Strong,Enter w/ confidence,67,12.2,9.3,8.7,60.1,2,,Basic Materials,55080864.0,110054.0
BCUFF,Bell Copper Corporation,0.059,11,16,7,10,8,4,5,61,-1.0,70.0,Strong,🔥 COILED: Enter w/ confidence,58,1.2,7.6,3.9,54.5,2,,Basic Materials,8584290.0,43987.02
PBEGF,Touchstone Exploration Inc,0.1,16,11,11,11,4,2,5,60,4.0,69.0,Moderate,Enter w/ caution,24,0.0,11.1,7.2,59.9,2,,Energy,35136492.0,78869.44
ARSRF,AIS Corporation Limited,0.279,9,11,6,15,3,7,5,56,4.0,68.0,Moderate,Enter w/ caution,41,2.4,9.5,4.1,54.1,1,,Basic Materials,417836384.0,2856.69
HWAUF,Headwater Gold Inc,0.331,13,12,11,13,8,6,5,68,-1.0,68.0,Moderate,Enter w/ caution,39,6.0,5.4,4.7,55.1,2,,Basic Materials,27009670.0,84958.58
SHCAY,Sharp Corp ADR,0.94,9,13,7,14,8,5,5,61,2.0,68.0,Moderate,🔥 COILED: Enter w/ caution,49,3.3,-0.6,2.3,53.7,0,,Technology,2441393152.0,6250.87
CYIO,CYIOS Corporation,0.002,14,12,10,16,5,9,5,71,-2.0,67.0,Moderate,Enter w/ caution,50,11.1,33.3,16.3,62.8,2,,Healthcare,675188.0,1671197.3
ORFDF,Orefinders Resources Inc,0.091,12,10,12,15,4,2,5,60,2.0,67.0,Moderate,Enter w/ caution,54,4.5,1.8,3.8,57.4,0,,Basic Materials,22598466.0,60427.0
ECRFF,Cartier Resources Inc,0.196,20,11,14,12,4,3,5,69,-6.0,66.0,Moderate,Enter w/ caution,54,8.9,8.9,8.1,70.2,2,,Basic Materials,87447384.0,101313.41
CLSKW,"CleanSpark, Inc. Warrant",0.377,16,11,6,17,4,7,5,66,0.0,66.0,Moderate,Enter w/ caution,49,21.7,44.0,21.5,62.7,2,,nan,nan,193698.78
LOTWW,Lotus Technology Inc. Warrants,0.078,16,13,6,9,6,11,5,66,-1.0,65.0,Moderate,Enter w/ caution,58,10.7,10.7,10.6,59.0,2,,nan,nan,0.0
AUMTF,Aurelia Metals Limited,0.266,17,10,7,14,6,11,5,70,-5.8,64.2,Moderate,Enter w/ caution,62,18.6,13.0,20.6,66.6,2,,Basic Materials,349314912.0,7671.53
CHKMF,Cohiba Minerals Limited,0.06,15,8,5,14,6,5,2,55,0.0,63.0,Moderate,🔥 COILED: Enter w/ caution,53,0.0,53.2,3.0,51.9,2,,Basic Materials,401050464.0,18946.42
SENT,AdvisorShares Trust - AdvisorShares Alpha DNA Equity Sentiment ETF,0.715,12,9,9,13,5,7,4,59,4.0,63.0,Moderate,Enter w/ caution,32,0.0,0.7,0.5,56.4,0,,nan,nan,670592.5
MGTI,MGT Capital Investments Inc,0.002,15,14,8,11,4,5,5,62,2.0,62.0,Moderate,Enter w/ caution,51,10.5,50.0,17.7,58.2,2,,Financial Services,11525024.0,940286.0
MKDWW,MKDWELL Tech Inc. Warrants,0.011,11,11,4,18,4,4,5,57,-1.0,62.0,Moderate,Enter w/ caution,52,7.0,4.9,5.8,55.6,0,,nan,nan,0.0
SPSTF,Singapore Post Limited,0.25,17,7,11,11,4,4,5,59,-2.0,62.0,Moderate,🔥 COILED: Enter w/ caution,28,0.0,0.0,1.0,62.7,0,,Industrials,563105792.0,0.0
KTGDF,K2 Gold Corporation,0.538,13,12,11,8,4,8,4,60,-3.0,62.0,Moderate,🔥 COILED: Enter w/ caution,45,2.4,2.8,2.6,54.8,2,,Basic Materials,129597792.0,29612.63
HGHAF,High Arctic Energy Services Inc,0.68,17,5,5,14,6,9,5,61,1.0,62.0,Moderate,Enter w/ caution,58,7.9,0.0,3.5,61.8,0,,Energy,8633932.0,3247.5
CGDXF,Xali Gold Corp,0.18,14,13,9,11,3,6,2,58,2.0,61.0,Moderate,🔥 COILED: Enter w/ caution,43,2.9,2.9,1.7,53.2,0,,Basic Materials,28870532.0,14962.84
CFTN,Clifton Mining Co,0.18,18,12,8,13,4,4,5,64,-3.0,61.0,Moderate,Enter w/ caution,52,20.0,20.0,5.6,53.8,2,,Basic Materials,9396902.0,34899.93
VOLMF,VOLMF,0.164,12,9,8,16,3,4,5,57,-1.0,61.0,Moderate,Enter w/ caution,0,11.7,-4.3,6.0,57.1,0,,nan,nan,0.0
BRRWW,"ProCap Financial, Inc.",0.305,15,15,5,11,8,4,5,63,0.0,61.0,Moderate,Enter w/ caution,39,1.6,1.6,11.5,57.2,0,,nan,nan,44251.03
RNGTW,Range Capital Acquisition Corp II Warrants,0.35,9,9,6,13,8,4,5,54,2.0,61.0,Moderate,🔥 COILED: Enter w/ caution,43,4.5,0.0,2.0,54.8,1,,nan,nan,0.0
NNRRF,NRC Group ASA,0.839,11,6,9,13,4,7,3,53,0.0,61.0,Moderate,🔥 COILED: Enter w/ caution,47,0.0,0.0,0.9,53.1,0,,Industrials,192700192.0,141.0
OMLAF,oOh!media Limited,1.0,15,8,11,11,6,4,3,58,-2.0,61.0,Moderate,🔥 COILED: Enter w/ caution,58,0.0,0.0,0.5,67.8,0,,Communication Services,528211776.0,2197.0
GRCAF,Gold Springs Resource Corp,0.065,11,5,8,12,4,5,5,50,2.0,60.0,Moderate,🔥 COILED: Enter w/ caution,37,0.0,6.6,1.0,52.8,0,,Basic Materials,18395878.0,19636.57
