code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
IDCBF,Industrial and Commercial Bank of China,0.99,19,6,12,14,6,11,5,73,1.0,77.0,Strong,Enter w/ confidence,61,3.1,3.1,3.1,66.6,0,,Financial Services,461684506624.0,0.0
NIOVF,Plato Gold Corp,0.022,15,8,10,17,6,12,5,73,-6.0,72.0,Strong,Enter w/ confidence,74,21.4,21.4,19.9,88.7,2,,Basic Materials,5095405.0,10177.97
NWPG,Newport Gold Inc,0.018,12,14,8,15,8,7,5,69,-3.0,71.0,Strong,🔥 COILED: Enter w/ confidence,54,21.5,7.4,8.8,53.2,1,,Basic Materials,4157032.0,668567.69
NRDMF,NordX Metals Corp.,0.28,18,14,7,16,8,3,5,71,-1.0,71.0,Strong,Enter w/ confidence,43,3.7,0.1,2.7,53.9,1,,Basic Materials,nan,11564.04
INUMF,Infinitum Copper Corp,0.131,14,16,4,13,8,2,5,62,2.0,69.0,Moderate,Enter w/ caution,42,-6.8,14.9,7.1,57.2,2,,Basic Materials,723209.0,2182.3
NOKPF,Nok Airlines Public Company Limited,0.01,17,15,11,10,8,3,5,69,-0.8,68.2,Moderate,Enter w/ caution,63,23.5,0.0,22.3,62.0,0,,Industrials,37291868.0,47054.41
CBIPF,Crypto Blockchain Industries,0.184,14,8,9,17,4,7,5,64,-2.0,67.0,Moderate,Enter w/ caution,55,26.0,-1.1,15.1,61.5,1,,Financial Services,nan,0.0
MBXBF,Microbix Biosystems Inc.,0.218,9,13,12,14,8,5,4,65,-3.0,67.0,Moderate,🔥 COILED: Enter w/ caution,56,1.9,0.5,0.3,53.4,2,,Healthcare,29859166.0,8025.0
ARXRF,Infinite Ore Corp,0.014,13,10,10,15,6,5,5,64,2.0,66.0,Moderate,Enter w/ caution,48,6.9,15.8,7.3,55.8,2,,Basic Materials,4734729.0,243639.02
TRRE,Terra Energy Res,0.042,17,7,11,13,8,6,5,67,-2.0,65.0,Moderate,Enter w/ caution,63,5.5,5.5,4.3,69.1,0,,Real Estate,15682710.0,3858.03
IVDN,Innovative Designs,0.25,9,14,8,14,8,0,5,58,2.0,65.0,Moderate,🔥 COILED: Enter w/ caution,33,-3.8,3.6,2.9,51.9,0,,Consumer Cyclical,8610265.0,29091.26
PTKN,Primior Holdings Inc.,0.001,11,16,9,16,6,0,5,63,0.0,64.0,Moderate,Enter w/ caution,42,0.0,0.0,10.2,56.7,0,,Real Estate,5128948.0,19027107.95
TVGNW,Tevogen Bio Holdings Inc.,0.055,16,14,7,18,7,5,5,72,-8.0,64.0,Moderate,Enter w/ caution,64,8.3,4.8,5.4,57.7,1,,nan,nan,190948.3
SLVMF,Silver Mines Limited,0.129,11,11,13,16,6,5,5,67,1.0,64.0,Moderate,Enter w/ caution,62,17.1,7.3,10.9,61.9,0,,Consumer Defensive,285855392.0,42949.12
LECRF,Leocor Gold Inc,0.018,11,16,6,14,6,2,2,57,2.0,64.0,Moderate,🔥 COILED: Enter w/ caution,49,22.9,4.7,8.0,52.8,0,,Basic Materials,6785243.0,6251.95
ENQUF,EnQuest PLC,0.35,17,8,10,7,8,8,2,60,1.0,64.0,Moderate,Enter w/ caution,57,2.9,2.9,1.7,60.9,1,,Energy,651378496.0,0.0
CALZF,PolyNovo Limited,0.753,13,7,11,14,6,6,5,62,-3.0,64.0,Moderate,🔥 COILED: Enter w/ caution,47,0.0,7.6,4.1,70.5,0,,Healthcare,520376736.0,2489.1
QIND,Quality Industrial Corp.,0.007,15,11,8,11,8,2,5,60,-2.0,63.0,Moderate,Enter w/ caution,35,27.3,18.6,19.7,64.5,2,,Industrials,689261.0,139922.81
BBRRF,Blueberries Medical Corp,0.013,12,11,9,15,6,0,5,58,2.0,63.0,Moderate,Enter w/ caution,61,10.8,10.8,7.6,54.9,2,,Healthcare,6599551.0,28428.21
GOGAF,GoGo AI Network Inc.,0.122,13,13,9,9,4,3,2,53,0.0,63.0,Moderate,🔥 COILED: Enter w/ caution,43,2.1,1.2,0.6,50.9,0,,Financial Services,13607953.0,45592.19
GGXXF,GGX Gold Corp,0.041,9,9,9,15,3,7,5,57,0.0,62.0,Moderate,🔥 COILED: Enter w/ caution,47,0.0,62.7,9.5,51.9,2,,Basic Materials,1576089.0,0.0
LIGA,Lig Assets Inc.,0.054,9,8,4,14,8,2,5,50,4.0,62.0,Moderate,Enter w/ caution,56,2.3,-9.5,3.1,52.2,0,,Communication Services,3433907.0,103155.05
ELRE,Yinfu Gold Corporation,1.0,12,9,11,10,4,6,5,57,0.0,62.0,Moderate,🔥 COILED: Enter w/ caution,56,0.0,0.0,0.7,59.7,0,,Communication Services,121983992.0,0.0
