code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
IBACR,IB Acquisition Corp. Right,0.12,14,12,12,15,6,6,5,70,-2.0,68.0,Moderate,Enter w/ caution,59,4.3,4.3,5.2,61.6,0,,nan,nan,0.0
IAUFF,AIC Mines Limited,0.51,19,3,7,14,6,11,5,65,1.0,66.0,Moderate,Enter w/ caution,70,4.1,0.0,4.2,68.6,0,,Basic Materials,406786112.0,3623.75
BBRRF,Blueberries Medical Corp,0.014,17,11,5,15,6,11,5,70,-2.5,65.5,Moderate,Enter w/ caution,57,29.9,27.5,27.7,60.6,2,,Healthcare,5297464.0,26003.03
BCTXZ,BriaCell Therapeutics Corp. Warrant,0.1,15,14,8,16,4,5,5,67,-3.0,65.0,Moderate,Enter w/ caution,43,25.2,25.6,16.7,71.9,2,,nan,nan,48674.43
UARI,Uranium American Resources Inc.,0.026,14,10,7,17,4,3,5,60,-1.0,64.0,Moderate,Enter w/ caution,58,28.0,50.6,17.9,62.8,2,,Basic Materials,15662273.0,227904.5
LPAAW,Launch One Acquisition Corp. Warrant,0.18,13,9,12,13,6,9,5,67,-3.0,64.0,Moderate,Enter w/ caution,48,9.5,9.5,8.7,79.5,1,,nan,nan,19672.18
RJDG,Rjd Green Inc,0.006,14,10,13,11,4,4,5,61,4.0,63.0,Moderate,Enter w/ caution,38,5.5,0.0,4.5,58.6,0,,Industrials,1904597.0,132653.06
SLDC,SmartSet Automation LLC,0.001,12,14,9,15,6,2,3,61,2.0,63.0,Moderate,Enter w/ caution,57,9.1,9.1,5.8,59.4,2,,Communication Services,543816.0,1290278.47
ALGEF,Alligator Energy Limited,0.035,16,14,7,10,6,3,5,61,2.0,63.0,Moderate,Enter w/ caution,67,22.6,10.7,13.4,58.2,2,,Energy,155296192.0,268733.75
VOLMF,VOLMF,0.172,16,10,6,11,4,7,5,59,-1.0,63.0,Moderate,Enter w/ caution,0,14.2,66.4,17.4,61.0,2,,nan,nan,0.0
CPFXF,Copper Fox Metals Inc,0.47,12,10,7,12,7,4,4,56,2.0,63.0,Moderate,🔥 COILED: Enter w/ caution,46,3.1,0.0,2.9,53.7,0,,Basic Materials,275537504.0,27056.3
CCIIW,Cohen Circle Acquisition Corp. II Warrant,0.76,14,11,9,12,6,3,3,58,0.0,63.0,Moderate,Enter w/ caution,60,6.6,8.7,3.6,55.6,2,,nan,3795000.0,13236.14
BIXIW,Bitcoin Infrastructure Acquisition Corp Ltd. Warrant,0.3,12,10,10,8,8,7,2,57,2.0,62.0,Moderate,Enter w/ caution,55,3.4,19.0,5.0,54.6,2,,nan,nan,0.0
BWLKF,Boardwalktech Software Corp,0.04,18,4,10,14,8,5,5,64,-3.0,61.0,Moderate,Enter w/ caution,54,17.6,0.0,7.6,57.6,1,,Technology,2812850.0,30661.19
TRRXF,TNR Gold Corp,0.19,12,4,10,17,5,6,5,59,-3.0,61.0,Moderate,Enter w/ caution,62,0.0,0.0,2.4,53.7,2,,Basic Materials,45235536.0,69615.06
ALVLF,Big Ridge Gold Corp,0.351,19,9,6,15,3,3,5,60,1.0,61.0,Moderate,Enter w/ caution,54,9.7,35.0,13.5,64.1,2,,Basic Materials,103311400.0,223220.7
PCRCF,Bolt Metals Corp,0.379,16,10,9,8,6,8,2,59,-3.0,61.0,Moderate,🔥 COILED: Enter w/ caution,52,5.3,-0.8,3.4,52.5,1,,Basic Materials,8579949.0,0.0
CYIO,CYIOS Corporation,0.002,12,8,10,14,3,5,5,57,0.0,60.0,Moderate,Enter w/ caution,38,0.0,21.4,5.7,54.6,2,,Healthcare,584037.0,1662192.02
GCFFF,Goldcliff Resource Corporation,0.029,14,11,6,13,4,6,5,59,1.0,60.0,Moderate,Enter w/ caution,31,2.5,31.5,10.0,57.1,2,,Basic Materials,2328419.0,26924.04
WALDW,Waldencast Acquisition Corp,0.054,17,10,2,14,7,3,5,58,2.0,60.0,Moderate,Enter w/ caution,51,23.7,31.2,12.1,56.1,2,,nan,366375000.0,42851.33
RMDFF,Richmond Minerals Inc,0.083,15,6,11,9,6,2,3,52,0.0,60.0,Moderate,🔥 COILED: Enter w/ caution,56,0.0,0.0,1.1,50.0,0,,Basic Materials,6735049.0,3006.62
CPMV,Mosaic Immunoengineering Inc,0.674,12,8,11,13,6,4,3,57,-5.0,60.0,Moderate,🔥 COILED: Enter w/ caution,54,0.0,0.0,1.0,52.4,1,,Healthcare,4881201.0,617.37
FGCO,Pacific Oil Co,0.09,15,11,13,14,6,5,5,69,-5.8,59.2,Moderate,Enter w/ caution,54,28.6,28.6,22.9,66.4,2,,Financial Services,6606255.0,12280.03
LDSN,Luduson G Inc,0.001,15,7,10,10,7,7,5,61,-2.0,59.0,Moderate,Enter w/ caution,39,0.0,33.3,11.3,67.8,2,,Communication Services,676164.0,2165.59
CMPNF,Champion Real Estate Investment Trust,0.34,15,8,11,9,6,4,3,56,-2.0,59.0,Moderate,🔥 COILED: Enter w/ caution,53,0.0,0.0,0.8,68.7,1,,Real Estate,1907400832.0,0.0
SFGRF,SFGRF,0.91,18,9,4,10,7,6,5,59,2.0,59.0,Moderate,Enter w/ caution,38,3.8,7.8,7.6,58.4,0,,Financial Services,6104686080.0,0.0
SHCAY,Sharp Corp ADR,0.95,13,11,5,16,7,5,2,59,-1.0,59.0,Moderate,Enter w/ caution,50,0.0,4.7,3.0,53.9,0,,Technology,2467365376.0,6490.74
HUBCZ,Hub Cyber Security Ltd. Warrant 8/22/23,0.021,17,14,3,15,9,4,5,67,-9.2,58.8,Moderate,Enter w/ caution,69,-13.3,46.5,22.9,54.3,2,,nan,nan,79257.65
FLRLF,FluroTech Ltd.,0.005,15,7,10,7,6,2,3,50,0.0,58.0,Moderate,🔥 COILED: Enter w/ caution,53,0.0,0.0,0.5,50.0,0,,Healthcare,116027.0,3.05
PFSF,Pacific Software Inc,0.06,13,14,4,15,8,0,5,59,-1.0,58.0,Moderate,Enter w/ caution,64,-11.8,20.0,12.8,54.1,2,,Healthcare,46406796.0,112353.33
AEMLF,AEMLF,0.08,15,7,10,7,6,2,3,50,0.0,58.0,Moderate,🔥 COILED: Enter w/ caution,51,0.0,0.0,0.6,50.0,0,,Energy,14325099.0,9309.47
GFGSF,GFG Resources Inc,0.157,13,6,8,12,3,5,5,52,2.0,58.0,Moderate,Enter w/ caution,64,-1.1,-0.1,1.5,54.5,0,,Basic Materials,46969296.0,161469.69
SOCLF,Pharos Energy plc,0.43,13,6,11,10,6,2,5,53,0.0,58.0,Moderate,🔥 COILED: Enter w/ caution,0,0.0,0.0,1.4,56.5,1,,Energy,186673408.0,0.0
BIVIW,BioVie Inc. Warrant,0.43,19,6,3,15,5,6,5,59,-1.0,58.0,Moderate,Enter w/ caution,68,22.9,22.9,14.6,59.3,2,,nan,nan,0.0
HUNGF,Huaneng Power International Inc,0.951,17,7,12,9,6,6,3,60,-2.0,58.0,Moderate,Enter w/ caution,68,0.0,0.0,1.8,60.5,0,,Utilities,19323375616.0,0.0
TALKW,Talkspace Inc,0.004,9,6,10,12,6,1,3,47,2.0,57.0,Moderate,🔥 COILED: Enter w/ caution,25,0.0,0.0,1.1,50.1,0,,Healthcare,nan,91000.8
MKGP,Maverick Energy Group Ltd,0.014,18,8,7,16,6,12,5,72,-18,57,Moderate,Enter w/ caution,66,72.8,55.6,39.6,76.1,3,10,Energy,1846513.0,103845.13
LNZAW,LanzaTech Global Inc.,0.015,12,13,4,15,6,2,5,57,0.0,57.0,Moderate,Enter w/ caution,48,0.0,-4.5,3.0,53.6,0,,Industrials,nan,59071.23
