code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
APACR,StoneBridge Acquisition II Corporation Rights,0.164,17,11,7,18,8,7,5,73,4.0,82.0,Strong,Enter w/ confidence,0,2.7,36.9,10.3,55.6,2,,nan,nan,0.0
GOGR,Go Green Global Tech,0.044,16,11,9,15,6,8,5,70,3.0,73.0,Strong,Enter w/ confidence,68,11.0,11.0,17.3,62.0,2,,Industrials,5326891.0,47269.98
JSDA,Jones Soda Co,0.328,17,12,7,15,6,11,5,73,1.0,72.0,Strong,Enter w/ confidence,65,7.5,-0.9,9.9,61.5,0,,Consumer Defensive,41407512.0,171382.28
ADMQ,ADM Endeavors Inc,0.04,15,14,10,16,4,3,5,67,0.0,70.0,Strong,Enter w/ confidence,49,21.2,24.6,17.0,63.8,2,,Industrials,6340816.0,110812.0
ENQUF,EnQuest PLC,0.36,14,8,9,17,6,7,5,66,-1.0,70.0,Strong,Enter w/ confidence,55,16.1,16.1,13.1,75.1,2,,Energy,630531136.0,0.0
ELMSQ,"Electric Last Mile Solutions, Inc.",0.14,13,13,10,10,9,3,5,63,2.0,68.0,Moderate,Enter w/ caution,48,27.3,7.7,13.9,54.1,0,,Consumer Cyclical,12774844.0,7889.17
AAUAF,Almaden Minerals Ltd.,0.19,12,16,12,15,9,2,5,71,-4.0,67.0,Moderate,Enter w/ caution,58,5.6,5.6,5.9,55.1,0,,Basic Materials,26099004.0,71999.94
NYWKF,NTG Clarity Networks Inc,0.574,16,11,11,15,3,2,5,63,0.0,66.0,Moderate,Enter w/ caution,28,6.3,8.3,6.0,62.2,1,,Technology,26653124.0,16387.81
ACRL,Atacama Resources International Inc,0.002,14,13,8,16,8,4,5,68,-3.0,65.0,Moderate,Enter w/ caution,37,15.0,9.5,9.7,54.3,2,,Basic Materials,3204939.0,2187172.66
GDLG,Glidelogic Corp.,0.085,17,9,9,15,3,3,5,61,-1.0,65.0,Moderate,Enter w/ caution,24,18.6,18.6,14.9,78.9,2,,Technology,4795153.0,11889.65
ETS,Elite Express Holding Inc. Class A Common Stock,0.969,19,10,5,15,6,9,5,69,-2.0,65.0,Moderate,Enter w/ caution,62,21.2,4.2,20.5,67.1,1,,Industrials,47221068.0,104392.29
CFTN,Clifton Mining Co,0.185,18,12,10,12,4,2,4,62,2.0,64.0,Moderate,Enter w/ caution,60,8.8,8.8,10.9,57.0,1,,Basic Materials,10226040.0,34996.43
EPFCF,EPFCF,0.47,18,13,12,11,3,3,5,65,-2.0,63.0,Moderate,Enter w/ caution,50,9.3,9.9,8.9,68.7,1,,nan,61150120.0,9874.67
OMLAF,oOh!media Limited,1.0,16,8,11,11,6,4,3,59,-2.0,62.0,Moderate,🔥 COILED: Enter w/ caution,57,0.0,0.0,0.7,67.8,0,,Communication Services,528211776.0,2197.0
