code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
BIXIW,Bitcoin Infrastructure Acquisition Corp Ltd. Warrant,0.29,11,16,10,12,8,2,5,64,2.0,71.0,Strong,🔥 COILED: Enter w/ confidence,0,3.6,5.5,5.2,53.4,0,,nan,nan,0.0
SLND-WT,SLND-WT,0.036,13,10,11,14,8,5,5,66,1.5,70.5,Strong,Enter w/ confidence,43,13.3,17.0,20.1,54.6,2,,nan,nan,47010.51
ABPO,"Abpro Holdings, Inc.",0.225,15,17,10,10,9,0,5,66,2.0,69.0,Moderate,Enter w/ caution,20,14.8,7.7,8.6,54.3,1,,Healthcare,1326610.0,576282.8
BBLC,Blockchain Loyalty Corp,0.09,14,12,7,18,4,2,5,62,0.5,67.5,Moderate,Enter w/ caution,62,0.0,30.6,28.7,60.2,2,,Financial Services,10854535.0,5656.22
IFBC,Blast Applications,0.002,12,11,5,18,6,3,5,60,2.0,67.0,Moderate,Enter w/ caution,66,10.0,-8.3,11.0,59.1,0,,Consumer Defensive,2559389.0,474270.13
SRCH,Searchlight Minerals Corp,0.006,13,14,9,10,8,4,5,63,-1.0,67.0,Moderate,🔥 COILED: Enter w/ caution,54,0.0,-1.6,2.2,54.5,1,,Basic Materials,2301563.0,27327.89
TMGEF,Thermal Energy International Inc,0.117,15,14,7,13,8,4,5,66,-1.0,66.0,Moderate,Enter w/ caution,55,6.3,6.2,4.6,56.7,1,,Industrials,19985574.0,31022.13
JORFF,Jourdan Resources Inc,0.046,12,10,8,18,4,3,5,60,0.0,65.0,Moderate,Enter w/ caution,45,15.3,7.7,10.7,60.9,0,,Basic Materials,25153824.0,77528.0
PETV,PetVivo Holdings Inc,0.85,15,10,5,17,6,7,5,65,-3.0,65.0,Moderate,Enter w/ caution,58,6.2,6.3,6.3,57.8,1,,Healthcare,31152432.0,17212.19
BLLYF,Bluejay Mining plc,0.012,15,12,9,12,4,7,5,64,2.0,64.0,Moderate,Enter w/ caution,39,14.7,8.7,8.0,56.0,2,,Basic Materials,60806492.0,2720477.07
DTEAF,DAVIDsTEA Inc.,0.7,15,8,5,12,8,4,5,57,2.0,64.0,Moderate,🔥 COILED: Enter w/ caution,57,4.0,-1.3,1.6,53.6,1,,Consumer Defensive,21396200.0,24812.24
BZRD,Giant Motorsports Inc,0.058,14,7,11,16,7,5,5,65,-3.0,63.0,Moderate,Enter w/ caution,61,3.6,5.3,3.2,55.4,0,,Financial Services,42164124.0,132771.77
ROYTL,Pacific Coast Oil Trust,0.15,14,8,5,18,7,3,5,60,2.0,63.0,Moderate,Enter w/ caution,49,15.4,25.0,13.6,56.0,2,,Energy,5787474.0,11363.86
LQMT,Liquidmetal Technologies Inc,0.2,17,9,4,14,6,7,5,62,1.0,63.0,Moderate,Enter w/ caution,66,5.3,11.1,11.0,63.1,2,,Industrials,183457024.0,649196.98
