code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
AUMTF,Aurelia Metals Limited,0.26,15,12,7,14,6,6,5,65,3.0,73.0,Strong,Enter w/ confidence,59,4.0,-2.4,6.5,62.0,0,,Basic Materials,423350464.0,7015.89
AWLRF,AWLRF,0.649,16,12,13,17,4,7,5,74,-5.0,72.0,Strong,Enter w/ confidence,60,8.6,8.1,9.2,64.4,2,,Basic Materials,72445328.0,80969.84
NILTF,NILTF,0.072,17,11,10,17,4,6,5,70,-2.0,71.0,Strong,Enter w/ confidence,39,19.6,21.0,14.5,62.8,2,,nan,8942268.0,131167.35
BGAVF,Bravada Gold Corporation,0.67,17,11,7,16,6,10,5,72,-2.0,71.0,Strong,Enter w/ confidence,66,11.7,4.7,12.3,61.9,0,,Basic Materials,18625236.0,141741.84
HRZRF,HRZRF,0.702,14,11,8,17,4,5,5,64,0.0,69.0,Moderate,Enter w/ caution,31,12.9,22.0,11.6,60.7,2,,nan,nan,7871.9
JPTE,"JP 3E Holdings, Inc.",0.01,12,9,11,14,9,3,3,61,2.0,68.0,Moderate,🔥 COILED: Enter w/ caution,50,4.2,4.2,3.4,53.8,0,,Technology,6853052.0,621245.64
ABPO,"Abpro Holdings, Inc.",0.25,18,14,5,15,8,3,5,68,-1.0,68.0,Moderate,Enter w/ caution,45,19.0,22.5,15.3,58.4,2,,Healthcare,1474012.0,552382.04
ENDGF,Endurance Gold Corporation,0.386,16,11,10,15,6,7,5,70,-2.0,68.0,Moderate,Enter w/ caution,66,10.4,4.5,9.8,62.4,0,,Basic Materials,76009360.0,31811.89
BWMG,Brownie's Marine Group Inc,0.006,13,11,10,13,3,3,5,58,4.0,67.0,Moderate,Enter w/ caution,49,14.8,14.8,14.2,55.0,2,,Consumer Cyclical,2981712.0,0.0
GYST,Graystone Company Inc,0.002,16,11,5,18,4,4,5,63,-1.0,67.0,Moderate,Enter w/ caution,55,0.0,4.2,12.3,57.6,1,,Financial Services,1501335.0,130405.24
PCFBF,Pacific Basin Shipping Limited,0.473,20,9,7,18,6,8,5,73,-11.0,67.0,Moderate,Enter w/ caution,0,21.3,21.3,18.6,96.6,2,,Industrials,2422055168.0,0.0
SNPMF,China Petroleum & Chemical Corp Class H,0.56,12,13,5,14,4,3,4,55,4.0,67.0,Moderate,🔥 COILED: Enter w/ caution,31,5.7,5.7,3.7,54.7,0,,Energy,65205366784.0,41507.35
