code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
HGHAF,High Arctic Energy Services Inc,0.68,17,6,6,17,6,8,5,65,3.0,73.0,Strong,Enter w/ confidence,58,6.2,6.1,4.6,67.8,0,,Energy,8633932.0,2733.0
ROYIF,ROYIF,0.08,10,9,11,17,6,6,5,64,3.0,72.0,Strong,Enter w/ confidence,68,14.1,2.4,6.0,60.0,0,,Basic Materials,22944650.0,33801.73
LAFAR,LaFayette Acquisition Corp. Rights,0.114,12,12,12,15,8,2,5,66,0.0,71.0,Strong,Enter w/ confidence,38,14.0,14.0,10.4,61.6,2,,nan,nan,0.0
CCIIW,Cohen Circle Acquisition Corp. II Warrant,0.78,15,13,12,13,6,4,5,68,2.0,70.0,Strong,Enter w/ confidence,66,14.0,4.0,6.9,60.0,1,,nan,3795000.0,13056.5
MSRM,Mushrooms Inc.,0.018,14,12,13,15,4,11,5,74,-3.0,69.0,Moderate,Enter w/ caution,48,11.1,18.4,8.8,59.4,2,,Consumer Defensive,809008.0,49425.47
TBLLF,Tombill Mines Limited,0.015,13,7,7,18,6,5,5,61,2.0,68.0,Moderate,Enter w/ caution,57,4.2,33.9,19.6,71.7,2,,Basic Materials,3955251.0,23025.18
HUNGF,Huaneng Power International Inc,0.951,11,5,12,16,6,6,4,60,-1.0,67.0,Moderate,Enter w/ caution,65,0.0,0.0,1.5,76.5,0,,Utilities,19323375616.0,0.0
JORFF,Jourdan Resources Inc,0.052,14,11,8,17,4,4,5,63,-1.5,66.5,Moderate,Enter w/ caution,54,13.5,30.0,20.5,67.5,2,,Basic Materials,28434758.0,80320.7
HVIIR,Hennessy Capital Investment Corp. VII Rights,0.38,10,16,2,13,9,6,5,61,4.0,66.0,Moderate,🔥 COILED: Enter w/ caution,49,2.7,26.7,3.5,51.7,2,,nan,575540.0,56692.78
CYIO,CYIOS Corporation,0.002,12,13,11,13,4,5,4,62,0.0,65.0,Moderate,Enter w/ caution,37,6.2,21.4,6.4,54.6,2,,Healthcare,577285.0,1666246.33
GRUSF,Grown Rogue International Inc,0.46,16,12,3,15,6,3,5,60,4.0,65.0,Moderate,Enter w/ caution,58,9.5,7.0,8.0,57.3,0,,Healthcare,114971928.0,200384.0
VSQTF,Victory Square Technologies Inc,0.511,13,10,6,14,8,4,3,58,2.0,65.0,Moderate,🔥 COILED: Enter w/ caution,52,5.4,2.0,3.3,53.8,0,,Healthcare,53215380.0,110627.02
HHSE,Hanover House Inc.,0.012,20,9,4,18,7,3,5,66,-1.2,64.8,Moderate,Enter w/ caution,64,21.4,54.5,23.4,70.5,2,,Communication Services,14550432.0,606650.78
NGTF,NightFood Holdings Inc,0.064,16,9,8,18,6,10,5,72,-13,64,Moderate,Enter w/ caution,72,70.1,102.5,71.7,70.4,3,10,Industrials,32377012.0,1077689.89
IRVRF,Irving Resources Inc,0.266,18,12,3,17,7,6,5,68,-5.0,64.0,Moderate,Enter w/ caution,59,11.8,-1.5,9.3,56.2,1,,Basic Materials,26369170.0,77944.46
JSDA,Jones Soda Co,0.331,18,9,6,18,7,6,5,69,-5.0,64.0,Moderate,Enter w/ caution,62,19.5,27.3,15.3,68.2,2,,Consumer Defensive,39316484.0,170618.34
IAUFF,AIC Mines Limited,0.51,17,8,7,14,6,6,5,63,1.0,64.0,Moderate,Enter w/ caution,66,0.0,-1.9,5.1,68.6,0,,Basic Materials,406786112.0,3623.75
DCOHF,Dickson Concepts (International) Limited,0.81,20,9,4,16,6,10,5,70,-11.0,64.0,Moderate,Enter w/ caution,64,8.0,8.0,6.8,91.7,1,,Consumer Cyclical,312708032.0,0.0
LBRG,Ladybug Resource Group Inc,0.011,16,16,4,16,5,7,5,69,-5.8,63.2,Moderate,Enter w/ caution,58,25.0,139.1,53.3,62.0,2,,Healthcare,3672782.0,256989.98
