code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
ACRL,Atacama Resources International Inc,0.002,13,14,8,18,8,2,5,68,2.0,75.0,Strong,Enter w/ confidence,37,15.0,0.0,10.4,55.1,0,,Basic Materials,2884444.0,2225454.48
BRIOF,Magna Terra Minerals Inc,0.177,16,14,5,17,5,4,5,66,0.5,69.5,Moderate,Enter w/ caution,55,7.3,42.7,24.0,61.7,2,,Basic Materials,19179262.0,37797.81
BENFW,Beneficient Warrant,0.012,14,10,9,18,4,3,5,63,0.0,68.0,Moderate,Enter w/ caution,57,14.6,10.3,10.4,66.3,2,,nan,nan,195203.89
RFAIR,RF Acquisition Corp II Right,0.11,14,12,8,16,4,7,5,66,-1.0,68.0,Moderate,Enter w/ caution,52,10.0,10.0,9.4,70.3,1,,nan,nan,19723.81
APACR,StoneBridge Acquisition II Corporation Rights,0.159,13,12,5,14,8,4,5,61,2.0,66.0,Moderate,Enter w/ caution,0,-0.8,32.2,7.7,53.9,2,,nan,nan,0.0
SCYYF,Scandium International Mining Corp,0.125,18,9,5,16,5,7,5,65,2.0,65.0,Moderate,Enter w/ caution,63,13.6,56.2,18.7,57.3,2,,Basic Materials,42879296.0,91782.47
CRLEF,CRLEF,0.11,14,14,4,9,3,6,5,55,4.0,65.0,Moderate,Enter w/ caution,29,10.0,14.9,14.2,53.9,2,,nan,nan,14550.0
PATRF,PATRF,0.3,15,14,6,15,6,6,5,67,2.0,65.0,Moderate,Enter w/ caution,51,0.0,25.2,9.4,59.8,2,,nan,nan,0.0
CSTPF,Arrow Exploration Corp,0.36,13,12,4,13,9,4,3,58,2.0,63.0,Moderate,Enter w/ caution,59,5.9,9.1,4.5,54.1,2,,Energy,102911168.0,50639.09
SLDC,SmartSet Automation LLC,0.001,13,10,9,15,7,0,5,59,2.0,62.0,Moderate,Enter w/ caution,56,0.0,9.1,3.8,56.3,1,,Communication Services,543816.0,1287338.75
DRCR,Dear Cashmere Holding Company,0.013,12,10,11,14,5,6,5,63,-1.0,62.0,Moderate,Enter w/ caution,31,24.8,4.0,14.2,59.4,0,,Technology,684123.0,110555.55
TMGEF,Thermal Energy International Inc,0.117,16,12,9,9,5,4,5,60,2.0,62.0,Moderate,Enter w/ caution,57,7.3,7.6,4.5,57.8,1,,Industrials,20002670.0,30926.29
